,GNN,Neural Network,Linear Regression,Rolling Mean
74,0.1514768,0.6205638,0.01284036,0.11540365
75,0.033281744,0.2901016,0.016550664,0.0035904213
76,0.0024213344,0.039515436,0.06591132,0.038905144
77,0.15333557,0.28381386,0.29875302,0.09442395
78,0.16086271,0.4100303,0.6087713,0.4032616
79,0.044868767,1.300917,0.120670736,0.036208466
80,0.011483043,0.18391584,0.06694006,0.024547055
81,0.033225115,1.1113353,0.046183564,0.06419647
82,0.06944534,0.31361115,0.08669031,0.0075583905
83,0.016693212,0.9331099,0.028923959,0.013592839
84,0.03459847,0.57793254,0.006647907,0.026918326
85,0.041688174,0.19772229,0.65159535,0.01407066
86,0.044733822,0.28483486,0.014134601,0.04519911
87,0.17495468,0.15822993,0.007492095,0.05098158
88,0.024231989,0.92154354,0.75624776,0.11242016
89,0.1352078,0.04592694,0.11603677,2.9802322e-08
90,0.05546689,0.8048474,0.0014246851,0.049566507
91,0.15126309,0.0010096869,0.2413063,0.029028967
92,0.0016335696,0.041745722,0.06323255,0.0010618195
93,0.07472992,0.18994194,0.54970264,0.02525574
94,0.015206635,0.032664724,0.020118669,2.9802322e-08
95,0.44363046,0.217051,0.29875302,0.023804503
96,0.017856836,0.052334197,0.10380593,0.017794773
97,0.13056183,0.03009525,0.07790595,0.033500195
98,0.031277075,1.3663673,0.07558047,0.044514105
99,0.04848653,1.4627428,0.013194621,0.11320448
100,0.017546043,0.052114207,0.02227804,0.12457669
101,0.0660184,0.7305982,0.15823609,0.03964138
102,0.21967918,0.016310122,0.114766225,0.0028273389
103,0.09316801,0.2743538,0.05357004,0.017331041
104,0.08248793,0.56667703,0.9381051,0.008076072
105,0.014705896,0.29011717,0.29875302,0.10800338
106,0.075476736,2.1675832,0.04420095,0.01370205
107,0.04742276,0.05234182,0.0052364916,0.12350547
108,0.5606837,0.09459613,0.026870228,0.027793694
109,0.15557843,0.19611132,0.24784651,2.9802322e-08
110,0.06659202,0.051523298,0.028134193,0.018651843
111,0.08410478,0.5950696,0.3820107,0.042959124
112,0.12909043,0.4144035,0.39397752,0.008317253
113,0.09242875,2.3894098,0.35131717,2.9802322e-08
114,0.010559201,2.1103697,0.57108164,2.9802322e-08
115,0.38261902,0.2872094,0.019910421,0.016867619
116,0.0619296,0.27847362,0.020666663,0.011925191
117,0.29412848,0.45975697,0.13633859,0.007617593
118,0.037115585,0.7416189,0.084198296,0.053782105
119,0.04605925,0.0061446284,0.033688396,0.038432226
120,0.08546719,0.032582313,0.017252672,0.044411004
121,0.06823533,0.24115144,0.40324995,0.022872418
122,0.008320333,0.4571452,0.02294749,0.017113963
123,0.02965653,0.108568385,0.0636882,0.08747974
124,0.0044837,0.5543293,0.9218962,0.1782735
125,0.009499401,0.2829353,0.52388525,0.17617023
126,0.11807919,0.24983853,0.065427884,0.20077267
127,0.2527038,0.023270056,0.16427404,0.014835665
128,0.47222096,1.0003278,0.065968394,2.9802322e-08
129,0.27211168,0.19046843,0.13031101,0.041259468
130,0.13409066,0.12563947,0.04462049,0.050434157
131,0.14544892,0.080615886,0.093925506,0.10751003
132,0.0024242038,0.14603996,0.15820622,0.14366883
133,0.061305963,0.3117392,0.29875302,0.12319371
134,0.089008756,0.020217057,0.40407974,0.02414444
135,0.017331988,0.1309445,0.025086254,0.11109254
136,0.00040877238,0.091628626,0.023866795,0.23901117
137,0.053262845,0.5834984,0.02438879,0.07036173
138,0.13543355,0.044535737,0.29875302,0.020509258
139,0.025522258,0.033931315,0.49868965,0.13267761
140,0.12492901,0.22342384,0.29875302,0.14565188
141,0.12364197,0.1324071,0.072500944,0.0021873787
142,0.05721055,0.5963199,0.04014209,0.04333806
143,0.13036065,1.0545728,0.0025136098,2.9802322e-08
144,0.30516994,0.10989563,0.29875302,0.04006873
145,0.008878946,0.5255952,0.17207277,0.008376926
146,0.15474212,1.0371182,0.29875302,0.019428283
147,0.19656378,0.29244477,0.044263337,0.06934452
148,0.017892063,0.27859655,0.06349075,2.5433671
149,0.13774061,0.31395712,0.29875302,0.23957115
150,0.10209334,0.25174713,0.037855327,0.011656672
151,0.065205425,0.37006912,0.031068176,0.012355328
152,0.005676329,0.8005264,0.11325672,0.01786149
153,0.11125386,0.04197498,0.013382226,0.035209924
154,0.097487204,0.0654965,0.019448064,2.9802322e-08
155,0.017908514,0.0714671,0.29957914,0.2714709
156,0.48176312,0.07498567,0.081386626,0.012195287
157,0.1790657,0.5939164,0.011377431,2.9802322e-08
158,0.15155053,0.990701,0.07470244,0.016365029
159,0.040684894,0.043689523,0.29875302,0.046723634
160,0.0045644157,0.5271547,0.17310315,0.018309213
161,0.07609397,0.01058808,0.04791835,0.004143238
162,0.4519167,3.725421,0.03968753,0.32432526
163,0.2477724,0.050756734,0.053840727,0.34254545
164,0.67319846,0.06964085,0.020320639,0.09803094
165,0.12610173,0.46662676,0.02164279,0.006542718
166,0.023304641,0.21579345,0.09329455,0.15307915
167,0.038134485,0.071402006,0.053503245,0.032354414
168,0.0301316,2.3435547,0.045294262,0.033818245
169,0.0077771354,0.58712894,0.04082764,0.18214345
170,0.11343344,0.0034977458,0.04563415,0.038716346
171,0.20194572,0.073017865,0.14613909,0.024587512
172,0.26114905,0.09759206,0.05317086,0.19282007
173,0.12611818,0.1666125,0.017838925,0.04259205
174,0.11459862,0.117827736,0.10579932,2.9802322e-08
